MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
0.0,0.0625,-1.0080487160853002,-0.07966331090808555,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.010330578512396696,0.08000000000000002,1.0,0.1875,0.12000000000000002,-0.07407407407407407,-0.03125,0.003784602076124567,0.018543402311206665,0.5,0.0,0.04000000000000001,0.04000000000000001,0.0,0.00016992187500000002,-0.5555555555555555,-0.125,0.0625,-0.6666666666666666,-0.11111111111111108,-0.3333333333333333,-0.12,5.273941055421084e-06,-0.2,0.0,0.00015942498277929737,2.4295445474538002e-05,0.5,-0.125,1.0,0.3333333333333333,-2.0244517750965296,0.0,0.0,-1.9030583268529822,0.0,0.0,0.1111111111111111,0.0,0.03125,0.1111111111111111,-0.5555555555555555,-0.13194444444444445,0.25,0.0,0.0,0.0625,0.0010481264739278537,-0.5,0.125,0.0003342079768282469,-0.125,-0.125,0.5,0.0,0.00024063447289352925,0.0,0.0,0.0,0.0,0.0,0.1875,0.5,0.0,-0.0743801652892562,0.2222222222222222,0.0,0.0,0.0,0.0
0.048611111111111105,0.1875,-0.9621863849285184,-0.07966331090808555,1.0,0.5,0.1111111111111111,0.3333333333333333,1.0,0.125,0.25,0.03305785123966942,0.08000000000000002,1.0,0.1875,0.2,-0.02469135802469137,-0.03125,0.004163062283737024,0.03171190540177372,0.0,0.0,0.08000000000000002,0.04000000000000001,0.1111111111111111,0.0,-0.5555555555555555,-0.125,0.25,-0.4444444444444444,-0.11111111111111108,-0.3333333333333333,-0.2,0.0,-0.2,0.0,0.00017085870955507919,2.1214986566520505e-05,0.5,-0.1875,1.0,0.3333333333333333,-2.075477579647303,0.0002068837205055154,0.0,-1.8663133728331944,0.0,0.0,0.1111111111111111,0.0,0.046875,0.1111111111111111,-0.4444444444444444,-0.13194444444444445,0.25,0.2222222222222222,0.16000000000000003,0.0625,0.006550790462049086,-0.5,0.125,0.00019893331954062317,-0.125,-0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.04958677685950414,0.2222222222222222,0.1875,1.0,0.0,0.0
0.0625,0.1875,-0.9619508122695568,-0.07966331090808555,1.0,0.5,0.0,0.1111111111111111,1.0,0.0,0.0,0.01859504132231405,0.04000000000000001,1.0,0.1875,0.12000000000000002,-0.06172839506172839,-0.0625,0.0,0.0166621875839828,0.0,0.0,0.1,0.1,0.1111111111111111,0.0,-0.5555555555555555,-0.125,0.25,-0.4444444444444444,-0.11111111111111108,-0.3333333333333333,-0.03999999999999998,6.466856294147282e-06,-0.2,0.0,0.00019717785420876564,3.000099110417041e-05,0.5,0.0,1.0,0.3333333333333333,-2.0258514573446114,0.0,0.0,-1.90428137688573,0.0,0.0,0.1111111111111111,0.0,0.046875,0.1111111111111111,-0.5555555555555555,-0.13888888888888887,0.25,0.0,0.0,0.1875,0.0025071213431797044,-0.5,0.0,0.0,-0.125,-0.125,0.5,0.0,0.0001002643637056372,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-1.3877787807814457e-17,0.3333333333333333,0.25,0.0,0.0,1.0
0.05555555555555555,0.1875,-0.9621863849285184,-0.07966331090808555,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.026859504132231406,0.08000000000000002,1.0,0.1875,0.16000000000000003,-0.03703703703703705,-0.0625,0.0008109861591695501,0.020693361999462513,0.0,0.0,0.06000000000000001,0.06000000000000001,0.2222222222222222,6.640625e-05,-0.5555555555555555,-0.125,0.25,-0.4444444444444444,-0.11111111111111108,-0.3333333333333333,-0.2,0.0,-0.2,0.0,8.284058645094748e-05,1.0286054092858427e-05,0.5,-0.0625,1.0,0.3333333333333333,-2.071906027895442,0.00019118909343268322,0.0,-1.8692343951391786,0.0,0.0,0.2222222222222222,0.25,0.046875,0.1111111111111111,-0.4444444444444444,-0.13194444444444445,0.25,0.1111111111111111,0.12000000000000002,0.1875,0.0013101580924098173,0.0,0.125,0.00019495465314981072,-0.125,-0.125,0.5,0.00013615649282659514,8.355363642136433e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.041322314049586785,0.2222222222222222,0.1875,1.0,0.0,0.0
0.0625,0.1875,-0.9619508122695568,-0.07966331090808555,1.0,0.5,0.0,0.1111111111111111,1.0,0.0625,0.0,0.01652892561983471,0.08000000000000002,1.0,0.1875,0.12000000000000002,-0.07407407407407407,-0.046875,0.0020544982698961936,0.026874496103198066,0.0,0.0,0.06000000000000001,0.06000000000000001,0.1111111111111111,0.0,-0.5555555555555555,-0.125,0.125,-0.5555555555555555,-0.11111111111111108,-0.3333333333333333,-0.03999999999999998,1.644967329190862e-05,-0.16,1.0,3.451691102122812e-05,2.3143621708931463e-05,0.5,-0.0625,1.0,0.3333333333333333,-2.0630165234875975,0.0,0.0,-1.9367564157208284,0.0,0.0,0.1111111111111111,0.0,0.03125,0.1111111111111111,-0.5555555555555555,-0.15277777777777776,0.25,0.0,0.0,0.0625,0.001746877456546423,-0.5,0.125,0.00028646398013849737,-0.125,-0.125,0.5,0.00029409802450544554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0743801652892562,0.2222222222222222,0.0625,0.0,0.0,0.0
0.0625,0.1875,-0.9621863849285184,-0.07966331090808555,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.01652892561983471,0.08000000000000002,1.0,0.1875,0.12000000000000002,-0.06172839506172839,-0.0625,0.0027573529411764703,0.030368180596613815,0.5,0.0,0.07,0.07,0.2222222222222222,7.031250000000001e-05,-0.5555555555555555,-0.125,0.125,-0.5555555555555555,-0.11111111111111108,-0.3333333333333333,-0.12,3.139250628226836e-05,-0.2,0.0,4.055737044994304e-05,3.1822479849780754e-05,0.5,-0.1875,1.0,0.3333333333333333,-2.017410190557035,0.0,0.0,-1.8969053516234773,0.1111111111111111,0.0,0.1111111111111111,0.0,0.046875,0.1111111111111111,-0.5555555555555555,-0.13888888888888887,0.25,0.0,0.0,0.1875,0.004454537514193379,-0.25,0.125,0.00026408398169017725,-0.125,-0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.5,0.0,-0.05785123966942149,0.0,0.0625,1.0,0.0,0.0
0.08333333333333333,0.25,-0.9721038703840305,-0.07966331090808555,1.0,0.5,0.0,0.1111111111111111,1.0,0.0,0.0,0.0371900826446281,0.08000000000000002,1.0,0.1875,0.2,-0.03703703703703705,-0.0625,0.0,0.0166621875839828,0.0,0.0,0.1,0.1,0.1111111111111111,0.0,-0.4444444444444444,-0.125,0.25,-0.4444444444444444,0.0,-0.3333333333333333,-0.2,0.0,-0.2,0.0,0.00016611263428966032,2.062568138411716e-05,0.5,0.0,1.0,0.3333333333333333,-2.078031743193525,0.0002277147709840018,0.0,-1.8615386479627563,0.0,0.0,0.2222222222222222,0.25,0.046875,0.1111111111111111,-0.4444444444444444,-0.13888888888888887,0.25,0.0,0.0,0.1875,0.0,-0.25,0.125,0.00030536264549485656,-0.125,-0.125,0.5,0.0,0.00016710727284272866,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.03305785123966942,0.3333333333333333,0.25,0.0,0.0,0.0
0.013888888888888888,0.1875,-0.9830700085609527,-0.07966331090808555,1.0,0.5,0.0,0.1111111111111111,1.0,0.0,0.0,0.008264462809917356,0.12000000000000002,1.0,0.0,0.12000000000000002,-0.07407407407407407,-0.0625,0.0019463667820069203,0.026337006181134104,0.0,0.0,0.06000000000000001,0.06000000000000001,0.2222222222222222,6.25e-05,-0.5555555555555555,-0.125,0.125,-0.5555555555555555,-0.11111111111111108,-0.11111111111111108,-0.03999999999999998,2.4768687456709736e-05,-0.2,0.0,3.688994865393755e-05,2.5715135232146065e-05,0.25,-0.125,0.0,0.3333333333333333,-2.047927654100044,0.0,0.0,-1.923571678810815,0.1111111111111111,0.0,0.1111111111111111,0.0,0.046875,0.1111111111111111,-0.5555555555555555,-0.13888888888888887,0.25,0.0,0.0,0.0625,0.0031443794217835613,-0.5,0.125,0.00028646398013849737,-0.125,-0.125,0.5,0.0,0.000962537891574117,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.05785123966942149,0.2222222222222222,0.1875,0.0,0.0,0.0
0.0625,0.1875,-0.9524985413014836,-0.07966331090808555,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.0371900826446281,0.12000000000000002,1.0,0.1875,0.12000000000000002,-0.02469135802469137,-0.0625,0.00010813148788927336,0.017199677506046764,0.0,0.0,0.1,0.1,0.2222222222222222,2.0703125e-05,-0.4444444444444444,-0.125,0.25,-0.4444444444444444,-0.11111111111111108,-0.3333333333333333,5.551115123125783e-17,7.534201507744405e-07,-0.2,0.0,0.0003343825755181474,4.216210714103948e-05,0.5,0.0,1.0,0.3333333333333333,-1.9771177032212455,0.0,0.0,-1.8616975549803005,0.0,0.0,0.2222222222222222,0.0,0.046875,0.1111111111111111,-0.4444444444444444,-0.13194444444444445,0.25,0.1111111111111111,0.16000000000000003,0.1875,0.0001746877456546423,-0.25,0.1875,0.00040980263825368375,-0.125,-0.125,0.5,0.00019606534967029702,0.00034758312751287563,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.041322314049586785,0.2222222222222222,0.1875,0.0,0.0,0.0
0.03472222222222222,0.0625,-0.9353507415807437,-0.07966331090808555,1.0,0.5,0.0,0.1111111111111111,1.0,0.125,0.0,0.0,0.0,1.0,0.1875,0.04000000000000001,-0.06172839506172839,-0.03125,0.004757785467128028,0.017199677506046764,0.0,0.0,0.09000000000000001,0.09000000000000001,0.1111111111111111,0.0,-0.5555555555555555,-0.125,0.125,-0.5555555555555555,-0.11111111111111108,-0.3333333333333333,-0.2,0.0,-0.2,0.0,0.00017107444024896186,2.1241773165720658e-05,0.25,-0.125,0.0,0.1111111111111111,-2.0425117438255755,0.00014838556505223174,0.0,-1.8663133728331944,0.0,0.0,0.2222222222222222,0.0,0.046875,0.1111111111111111,-0.6666666666666666,-0.13194444444444445,0.25,0.0,0.0,0.1875,0.0025071213431797044,-0.5,0.0,0.0,-0.125,-0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.03305785123966942,0.2222222222222222,0.1875,0.0,0.0,1.0
0.05555555555555555,0.1875,-0.9619508122695568,-0.07966331090808555,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.012396694214876032,0.08000000000000002,1.0,0.1875,0.16000000000000003,-0.06172839506172839,-0.046875,0.002487024221453287,0.019349637194302608,0.0,0.0,0.06000000000000001,0.06000000000000001,0.1111111111111111,0.0,-0.5555555555555555,-0.125,0.125,-0.4444444444444444,-0.11111111111111108,-0.11111111111111108,-0.03999999999999998,1.3938272789327152e-05,-0.2,0.0,1.6395532735083354e-05,1.392903158407912e-05,0.5,0.0,1.0,0.3333333333333333,-1.9874930738789054,0.0,0.0,-1.8707636108226262,0.0,0.25,0.2222222222222222,0.0,0.046875,0.1111111111111111,-0.5555555555555555,-0.13888888888888887,0.0625,0.1111111111111111,0.12000000000000002,0.1875,0.0010481264739278537,-0.25,0.125,0.0002387199834487478,-0.125,-0.125,0.5,0.00041119260833631736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,-0.01652892561983471,0.2222222222222222,0.1875,0.0,0.0,0.0
0.08333333333333333,0.1875,-0.9453798706153921,-0.07966331090808555,1.0,0.5,0.1111111111111111,0.1111111111111111,1.0,0.0,0.0,0.045454545454545456,0.08000000000000002,1.0,0.1875,0.2,-0.03703703703703705,-0.0625,0.0007028546712802767,0.01988712711636657,0.0,0.0,0.1,0.1,0.2222222222222222,0.00035976562500000006,-0.4444444444444444,-0.125,0.25,-0.4444444444444444,-0.11111111111111108,-0.3333333333333333,-0.2,0.0,-0.2,0.0,0.00027268359706770216,3.385826138899232e-05,0.5,0.0,1.0,0.3333333333333333,-2.007064232502575,0.0003044757652129448,0.0,-1.811862256239882,0.0,0.0,0.2222222222222222,0.25,0.046875,0.1111111111111111,-0.4444444444444444,-0.13194444444444445,0.25,0.1111111111111111,0.12000000000000002,0.1875,0.0011354703467551749,-0.25,0.1875,0.00044212930267903503,-0.125,-0.125,0.5,0.00029954428421850935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.041322314049586785,0.2222222222222222,0.1875,0.0,0.0,0.0
0.07638888888888888,0.0625,-0.9853726440810434,-0.07966331090808555,1.0,0.5,0.0,0.1111111111111111,1.0,0.1875,0.0,0.04338842975206612,0.08000000000000002,1.0,0.25,0.12000000000000002,-0.03703703703703705,-0.0625,0.00021626297577854672,0.017737167428110726,0.0,0.0,0.1,0.1,0.3333333333333333,5.703125e-05,-0.4444444444444444,-0.125,0.25,-0.4444444444444444,-0.11111111111111108,-0.11111111111111108,5.551115123125783e-17,2.260260452323322e-05,-0.2,0.0,0.0001376361826971471,3.637620171380663e-05,0.5,0.0,1.0,0.3333333333333333,-1.9982567851002964,0.0,0.0,-1.8801690007815628,0.1111111111111111,0.0,0.2222222222222222,0.0,0.03125,0.1111111111111111,-0.4444444444444444,-0.13888888888888887,0.25,0.1111111111111111,0.16000000000000003,0.1875,0.0003493754913092846,-0.25,0.125,0.00024070931664415401,-0.125,-0.125,0.5,0.0002614204662270627,0.0001002643637056372,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.041322314049586785,0.2222222222222222,0.1875,0.0,0.0,0.0
0.08333333333333333,0.1875,-0.9621863849285184,-0.07966331090808555,1.0,0.5,0.0,0.1111111111111111,1.0,0.0,0.0,0.026859504132231406,0.08000000000000002,1.0,0.1875,0.2,-0.04938271604938271,-0.0625,0.00037846020761245675,0.018543402311206665,0.0,0.0,0.1,0.1,0.1111111111111111,0.0,-0.5555555555555555,-0.125,0.25,-0.4444444444444444,-0.11111111111111108,-0.3333333333333333,-0.2,0.0,-0.2,0.0,0.00019933516114759237,2.4750817660940585e-05,0.5,0.0,1.0,0.3333333333333333,-2.049729084176471,0.0002117347870552999,0.0,-1.8527991050954953,0.0,0.0,0.2222222222222222,0.25,0.046875,0.1111111111111111,-0.5555555555555555,-0.13194444444444445,0.25,0.1111111111111111,0.12000000000000002,0.1875,0.000611407109791248,-0.25,0.125,0.00023026531736827132,-0.125,-0.125,0.5,0.00013615649282659514,0.0001604229819290195,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.008264462809917356,0.2222222222222222,0.0625,1.0,0.0,0.0
